Name	Length	EffectiveLength	TPM	NumReads
FBgn0037547	1919.54	1741.67	0.256123	3
FBgn0032297	2020.96	1843.1	13.4811	167.1
FBgn0265726	5274.63	5096.77	4.20115	144.002
FBgn0038063	3704.35	3526.49	1.09091	25.873
FBgn0038304	2986	2808.14	17.5798	332
FBgn0261270	1539.06	1361.19	136.985	1254
FBgn0033891	1151.84	973.982	13.5873	89
FBgn0036470	789	611.509	0.24316	1
FBgn0033502	2046.68	1868.82	6.60397	83
FBgn0086251	3169.3	2991.44	33.1543	667
FBgn0031321	1566	1388.14	21.3164	199
FBgn0035519	1859	1681.14	35.2034	398.01
FBgn0038647	281	103.855	4.29526	3
FBgn0035815	2531.52	2353.66	0.189831	3.005
FBgn0036752	2586.34	2408.47	199.288	3227.97
FBgn0038282	3892.02	3714.16	0.040034	1
FBgn0051710	794.538	617.031	22.8934	95
FBgn0031044	1955.72	1777.86	25.1715	300.962
FBgn0015609	11523.4	11345.5	0.117953	8.998
FBgn0261649	7047.89	6870.03	0.712481	32.918
FBgn0035468	1470	1292.14	0.460305	4
FBgn0001148	1649	1471.14	0	0
FBgn0085303	839	661.467	0	0
FBgn0030545	730	552.536	38.483	143
FBgn0259986	2413.67	2235.8	0.266024	4.001
FBgn0262542	394	216.785	0	0
FBgn0031662	1194	1016.14	67.814	463.423
FBgn0264324	7159.23	6981.37	27.7161	1301.3
FBgn0033139	848	670.459	0	0
FBgn0033412	1493	1315.14	0.113064	1
FBgn0265011	4031.57	3853.71	2.50981	65.047
FBgn0037025	6119.66	5941.8	12.2623	490
FBgn0032834	535	357.649	0	0
FBgn0051516	1668	1490.14	0.997856	10
FBgn0001220	2793.24	2615.38	205.811	3620
FBgn0003598	4479.5	4301.64	21.4368	620.155
FBgn0083966	974	796.379	0	0
FBgn0051648	898	720.428	27.2444	132
FBgn0000414	8002.95	7825.09	31.9808	1683
FBgn0032250	1198	1020.14	17.9284	123
FBgn0040255	1739	1561.14	0.285742	3
FBgn0085197	492	314.681	0	0
FBgn0040696	1608	1430.14	0.166345	1.6
FBgn0054021	760	582.527	0.255258	1
FBgn0085196	661	483.564	0	0
FBgn0038942	490	312.683	0	0
FBgn0023530	829	651.471	60.6815	265.863
FBgn0034354	762.807	585.333	41.6615	164
FBgn0061469	3674	3496.14	26.1566	615
FBgn0029664	1471.05	1293.18	38.0594	331
FBgn0035325	1175	997.138	0	0
FBgn0010549	4465.45	4287.59	10.2653	296
FBgn0030092	923.144	745.566	19.9438	100
FBgn0039034	1152	974.138	0	0
FBgn0053283	738	560.533	0	0
FBgn0030574	3347.73	3169.87	0.515996	10.999
FBgn0032491	718	540.543	0	0
FBgn0259918	3113	2935.14	0.773569	15.27
FBgn0030323	1156.52	978.653	15.8015	104
FBgn0028946	1290	1112.14	0	0
FBgn0033204	1204.26	1026.4	36.2174	250
FBgn0037994	2232	2054.14	0	0
FBgn0051103	1621	1443.14	0	0
FBgn0264432	858	680.445	0.218525	1
FBgn0086265	1324.46	1146.6	0.648414	5
FBgn0039532	1865.93	1688.07	47.566	540
FBgn0266083	6896.27	6718.41	21.2692	961
FBgn0260780	5173.01	4995.14	0.536619	18.027
FBgn0262810	568	390.633	0	0
FBgn0042129	788	610.51	0	0
FBgn0053758	537	359.648	0.826888	2
FBgn0040001	7395	7217.14	1.07135	52
FBgn0033240	1588.59	1410.72	6.42957	61
FBgn0013718	3048.75	2870.88	12.7813	246.771
FBgn0263593	3740.54	3562.68	67.0776	1607.16
FBgn0025373	1465	1287.14	50.8302	440
FBgn0043534	650	472.586	0	0
FBgn0032590	2668	2490.14	4.71735	79
FBgn0050265	1696.5	1518.64	0	0
FBgn0033581	2378	2200.14	49.9446	739
FBgn0038651	7605.86	7428	36.6531	1831
FBgn0013981	558.83	381.468	853.261	2189
FBgn0031494	1253	1075.14	6.08531	44
FBgn0265101	1085	907.138	52.4531	320
FBgn0037944	4490.88	4313.02	21.306	618
FBgn0259189	1827	1649.14	0.090165	1
FBgn0051954	978	800.375	0	0
FBgn0039759	1465.49	1287.63	0.461915	4
FBgn0013263	2223.98	2046.12	99.3659	1367.33
FBgn0033869	867	689.441	1.50972	7
FBgn0036932	665.135	487.699	50.0018	164
FBgn0053239	607	429.614	0.086879	0.251
FBgn0053648	726.5	549.041	0	0
FBgn0259824	3221.24	3043.38	46.2199	946
FBgn0034902	594.146	416.765	77.7784	218
FBgn0036433	1090.93	913.099	3.58261	22
FBgn0263401	534	356.649	0	0
FBgn0260940	941	763.42	27.9912	143.711
FBgn0039350	1682.43	1504.57	10.8711	110
FBgn0032717	5201.68	5023.82	41.7326	1409.99
FBgn0040370	2704.13	2526.27	0.294296	5
FBgn0263240	1509.01	1331.15	23.9047	214
FBgn0264693	4288.31	4110.45	140.9	3895
FBgn0036973	1853	1675.14	13.8703	156.258
FBgn0038492	7332.5	7154.64	0.093416	4.495
FBgn0034166	1597	1419.14	3.35289	32
FBgn0061515	1137.27	959.424	134.658	868.858
FBgn0024234	1671.31	1493.45	132.52	1331
FBgn0053801	1023	845.138	0.615349	3.497
FBgn0033202	1415	1237.14	0	0
FBgn0259965	324	146.829	0	0
FBgn0039611	2185	2007.14	0.666745	9
FBgn0026262	4514	4336.14	21.9811	641
FBgn0024277	4641.08	4463.22	141.017	4232.78
FBgn0259964	418	240.752	0	0
FBgn0265269	795	617.505	0	0
FBgn0052750	1645	1467.14	0	0
FBgn0015829	1049.91	872.049	18.4152	108
FBgn0004102	4766.1	4588.24	0.250661	7.735
FBgn0038313	953	775.408	28.1891	147
FBgn0037417	1731	1553.14	0	0
FBgn0030700	1422	1244.14	3.10741	26
FBgn0039002	559	381.639	0	0
FBgn0031148	1809.01	1631.15	132.363	1452
FBgn0039023	2272	2094.14	6.31944	89
FBgn0040759	766.405	588.865	0.25251	1
FBgn0033222	692	514.555	0.288976	1
FBgn0023213	5610.98	5433.12	157.914	5770
FBgn0260985	1127	949.138	108.88	695
FBgn0039374	1224	1046.14	0	0
FBgn0011225	4303.36	4125.5	22.2744	618.001
FBgn0035838	1734	1556.14	8.31315	87
FBgn0029094	1130.28	952.415	69.9433	448
FBgn0004860	5949.89	5772.03	14.7813	573.781
FBgn0034710	1713	1535.14	0.096861	1
FBgn0031580	566	388.634	2.67825	7
FBgn0030033	3426	3248.14	0.007799	0.17
FBgn0038531	1383	1205.14	0	0
FBgn0262595	543	365.646	0	0
FBgn0004404	593.998	416.617	1387.79	3888.35
FBgn0037199	644.966	467.547	44.556	140.1
FBgn0040098	792	614.506	0	0
FBgn0033249	1366.97	1189.11	0.375141	3
FBgn0039482	901	723.428	0	0
FBgn0034950	3184	3006.14	2.52264	51
FBgn0039217	2338.43	2160.56	0.000489	0.008
FBgn0032475	4697.32	4519.45	36.191	1100
FBgn0051664	2023	1845.14	0	0
FBgn0019936	564	386.635	3192.45	8301
FBgn0023506	1729	1551.14	13.7082	143
FBgn0260026	1203.99	1026.17	2.26488	15.63
FBgn0035380	1631	1453.14	0	0
FBgn0000173	942.361	764.788	171.909	884.19
FBgn0027584	1878.18	1700.32	0.262352	3
FBgn0030313	933.972	756.393	0.982918	5
FBgn0011710	2026	1848.14	119.719	1488
FBgn0038640	2394	2216.14	9.19217	137
FBgn0051785	1487	1309.14	0	0
FBgn0083228	3984.52	3806.66	0.566559	14.504
FBtr0304153	426	248.742	0	0
FBgn0032901	4684.29	4506.43	51.5398	1562
FBgn0053054	705.701	528.249	17.4213	61.891
FBgn0033919	2659.01	2481.14	14.2633	238
FBgn0046113	3004	2826.14	0	0
FBgn0260742	1887.11	1709.24	102.438	1177.53
FBgn0014018	3102.14	2924.28	90.9165	1788
FBgn0000108	5699.74	5521.88	1.27849	47.477
FBgn0032054	1550.01	1372.15	43.3465	400
FBgn0039233	708	530.548	35.5937	127
FBgn0051054	523	345.656	22.2226	51.659
FBgn0030181	1100.99	923.125	0.001786	0.012
FBgn0040096	612	434.613	0.34213	1
FBgn0014454	858	680.445	0	0
FBgn0039042	672	494.561	0	0
FBgn0053792	678	500.559	0	0
FBgn0262881	318	140.925	0	0
FBgn0051614	825	647.477	38.6739	168.402
FBgn0032646	1526	1348.14	54.7068	496
FBgn0030477	1282	1104.14	0.40401	3
FBgn0033388	2051.43	1873.56	9.84118	124
FBgn0032775	2549.14	2371.28	154.696	2467
FBgn0038412	2011	1833.14	0	0
FBgn0050278	1033.33	855.566	0	0
FBgn0026778	1484	1306.14	7.62746	67
FBgn0037428	1270	1092.14	0	0
FBgn0003942	592	414.62	4198.94	11708.4
FBgn0263973	6235.7	6057.84	0.736737	30.015
FBgn0033199	1479	1301.14	23.2651	203.58
FBgn0036529	2199	2021.14	0	0
FBgn0024995	1181	1003.14	0.148229	1
FBgn0029840	7082.64	6904.78	23.5771	1094.83
FBgn0036953	1207.5	1029.64	0	0
FBgn0039682	579.98	402.607	33.6089	91
FBgn0052821	354	176.811	1.16434	1.385
FBgn0263072	8956.12	8778.26	0.254112	15.002
FBgn0264959	3443.69	3265.83	59.0099	1296.06
FBgn0030541	2197	2019.14	0	0
FBgn0035872	2802.37	2624.51	142.433	2514
FBgn0260431	1598	1420.14	1.47634	14.1
FBgn0050001	1327	1149.14	6.34042	49
FBgn0034144	1664	1486.14	0.100054	1
FBgn0051029	3002	2824.14	1.68484	32
FBgn0030959	1894	1716.14	30.0645	346.986
FBgn0051961	1338.44	1160.58	27.4178	214
FBgn0040228	730	552.536	30.6788	114
FBgn0010269	1686.88	1509.02	25.2255	256
FBgn0028532	867	689.441	0	0
FBgn0045866	807	629.495	195.82	829
FBgn0033203	1196.81	1018.95	0.437787	3
FBgn0033128	1188	1010.14	44.3078	301
FBgn0052598	967	789.386	0.094184	0.5
FBgn0050042	852	674.455	0.224483	1.018
FBgn0262636	4304.98	4127.12	1.36943	38.01
FBgn0026181	5768.21	5590.35	79.8152	3000.75
FBgn0015039	1667	1489.14	0	0
FBgn0013300	663	485.571	0	0
FBgn0029957	2688	2510.14	29.5344	498.575
FBgn0036927	1756.75	1578.89	4.99135	53.001
FBgn0051089	1408	1230.14	0	0
FBgn0027532	3641	3463.14	27.1357	632
FBgn0053100	2481.24	2303.38	43.255	670.05
FBgn0041234	1221	1043.14	0.28509	2
FBgn0036282	2165	1987.14	0.673455	9
FBgn0011655	3290.33	3112.47	67.407	1410.96
FBgn0053117	522	344.657	0	0
FBgn0262900	490	312.683	17.5951	37
FBgn0033065	1828.75	1650.89	0.450347	5
FBgn0085297	373	195.802	0	0
FBgn0041103	948	770.416	0	0
FBgn0039598	1236	1058.14	0	0
FBgn0037123	826	648.475	0	0
FBgn0052984	1935	1757.14	7.50367	88.672
FBgn0010808	940	762.42	123.844	635
FBgn0039224	1837	1659.14	0	0
FBgn0034982	2538.17	2360.31	32.0002	507.957
FBgn0046225	2194.06	2016.2	12.5679	170.412
FBgn0031853	3017	2839.14	0.104746	2
FBgn0261836	33000	32815.2	111.551	24618
FBgn0036964	903	725.428	21.1124	103
FBgn0039169	3490	3312.14	12.3907	276
FBgn0004926	1128	950.138	361.04	2307
FBgn0034792	2514.77	2336.9	79.0269	1242
FBgn0039857	966.986	789.372	5191.68	27561
FBgn0036274	1968	1790.14	0	0
FBgn0051211	2881.51	2703.65	54.3926	989
FBgn0259229	2477	2299.14	0	0
FBgn0034002	2226.87	2049.01	11.8925	163.878
FBgn0037931	2946	2768.14	13.2142	246
FBgn0036805	853.844	676.295	115.21	524
FBgn0004108	3390.34	3212.47	15.7735	340.779
FBgn0039141	3140.98	2963.12	23.3522	465.353
FBgn0035501	1900.2	1722.34	0.776996	9
FBgn0033784	2096.02	1918.15	19.6124	253
FBtr0347010	1428	1250.14	0	0
FBgn0010313	5166.62	4988.75	2.35997	79.178
FBgn0025519	1977	1799.14	26.1166	316
FBgn0020620	2678.39	2500.53	99.842	1679
FBgn0265608	583	405.626	0.36658	1
FBgn0013323	888.224	710.536	0.837082	4
FBgn0034087	5875.63	5697.77	53.7546	2059.81
FBgn0000644	963	785.393	0.757299	4
FBgn0038201	2512	2334.14	0.063704	1
FBgn0025839	522.733	345.39	111.933	260
FBgn0004959	2094.33	1916.46	0.077588	1
FBgn0039836	1075	897.138	4.97229	30
FBgn0030151	1472.17	1294.3	104.429	908.999
FBgn0031749	1363	1185.14	0.250932	2
FBgn0002466	6074.56	5896.7	36.1101	1432
FBgn0024293	1329	1151.14	0.129172	1
FBgn0052066	2126.3	1948.44	129.964	1703
FBgn0017550	2676	2498.14	95.7456	1608.58
FBgn0266671	2405	2227.14	28.7088	430
FBgn0033467	562	384.636	5.79876	15
FBgn0034564	474	296.694	80.6885	161
FBgn0261505	1338.92	1161.06	13.3263	104.056
FBgn0037138	2730.63	2552.77	34.3664	590
FBgn0005649	3259.42	3081.55	84.1512	1743.96
FBgn0053783	495	317.678	0	0
FBgn0037084	1388.95	1211.08	15.712	127.971
FBgn0031345	684	506.558	0	0
FBgn0015737	2360	2182.14	200.2	2938
FBgn0036716	2504	2326.14	0.004108	0.064
FBgn0039492	3889.59	3711.72	44.3142	1106.18
FBgn0020643	416	238.754	0	0
FBgn0260761	939	761.42	0.195285	1
FBgn0014011	1805.65	1627.78	80.9854	886.562
FBgn0026741	740	562.532	33.3056	126
FBgn0037379	3917.94	3740.08	28.3865	714
FBgn0037679	1723.49	1545.62	8.5621	89
FBgn0040397	4625.51	4447.65	8.29247	248.039
FBgn0263848	615	437.61	0	0
FBgn0037027	3367.54	3189.68	29.3689	630
FBgn0029727	1985	1807.14	0.164563	2
FBgn0027575	3978.13	3800.27	1.09702	28.037
FBgn0021856	933.898	756.312	67.8285	345
FBgn0028543	1435	1257.14	67.183	568
FBgn0004117	1945.2	1767.34	0.252403	3
FBgn0013763	1541.18	1363.32	2396.54	21973
FBgn0030374	480.5	303.19	0	0
FBgn0038440	1089	911.138	0	0
FBgn0283494	1065	887.138	183.702	1096
FBgn0030789	1606.02	1428.16	16.4262	157.768
FBgn0030968	885.627	708.056	10.2902	49
FBgn0030801	1100.66	922.801	12.9367	80.286
FBgn0028509	4150.25	3972.39	30.245	808.001
FBgn0053469	621.474	444.073	0.334842	1
FBgn0036771	1485	1307.14	11.0656	97.275
FBgn0085484	1590	1412.14	19.2694	183
FBgn0033352	4050.61	3872.75	52.102	1357
FBgn0030039	1044	866.138	19.7426	115
FBgn0027548	3315.3	3137.44	43.9452	927.242
FBgn0026441	3269.11	3091.25	35.8358	745
FBgn0284257	2266.28	2088.42	40.7973	573
FBgn0004778	580	402.627	0	0
FBgn0085444	4577.72	4399.85	26.1913	775
FBgn0027453	1949	1771.14	46.6761	555.972
FBgn0262867	4811.12	4633.26	0.385113	12
FBgn0025583	367	189.805	0	0
FBgn0037614	1927.84	1749.98	21.497	252.997
FBgn0035231	1697	1519.14	3.52559	36.019
FBgn0031903	2375	2197.14	0	0
FBgn0029962	3875	3697.14	0.000362	0.009
FBgn0045469	1194	1016.14	4.24365	29
FBgn0262937	2373	2195.14	38.6784	571
FBgn0034956	1742.62	1564.76	2.4707	26
FBgn0031859	976.25	798.613	0	0
FBgn0034623	883	705.431	0	0
FBgn0031879	11649.8	11471.9	0.038884	3
FBgn0001316	8280.95	8103.09	161.96	8826
FBgn0026402	1349	1171.14	21.5842	170
FBgn0267105	291	113.846	0	0
FBgn0261963	2463.16	2285.3	0.066176	1.018
FBgn0086778	5050.26	4872.4	0.824615	27.021
FBgn0034033	506.437	329.108	28.9159	64
FBgn0039201	2425.56	2247.7	1.05846	16
FBgn0262533	994.911	817.059	5.68546	31.241
FBgn0031217	1453.07	1275.21	52.0054	446
FBgn0033762	2542.65	2364.79	19.4294	309
FBgn0262024	352	174.812	0	0
FBgn0052267	489	311.683	44.8445	94
FBgn0038515	1848.04	1670.18	30.537	343
FBgn0031815	2103.95	1926.09	33.2732	431
FBgn0035976	1940.52	1762.65	15.0157	178
FBgn0261554	5348.09	5170.23	23.7124	824.502
FBgn0036871	458	280.71	0	0
FBgn0036990	1029	851.138	17.6448	101
FBgn0022774	1501	1323.14	60.4605	538
FBgn0001974	1769	1591.14	23.0825	247
FBgn0284223	4602	4424.14	1.88017	55.941
FBgn0038439	6918	6740.14	0.022061	1
FBgn0020655	2082.18	1904.32	57.9373	742
FBgn0034577	1918	1740.14	128.004	1498
FBgn0051450	581	403.627	46.0494	125
FBgn0086444	2791	2613.14	24.9233	438
FBgn0267523	123	58.504	1239.28	487.596
FBgn0039371	867.5	689.955	0	0
FBgn0034924	1875	1697.14	0.262844	3
FBgn0030344	4054	3876.14	31.6482	825
FBgn0035511	552	374.642	0	0
FBgn0030417	2853	2675.14	6.63932	119.447
FBgn0051788	349.968	172.78	0.860594	1
FBgn0039705	2341.54	2163.68	50.8549	740
FBgn0263390	2457.33	2279.47	0.260928	4
FBgn0033185	2163.04	1985.18	14.6808	196
FBgn0023525	1187.52	1009.66	5.89087	40
FBgn0031824	1441	1263.14	18.5995	158
FBgn0029964	622	444.604	0	0
FBgn0053558	5294.28	5116.41	53.0964	1826.99
FBgn0038530	742	564.532	3.42412	13
FBgn0033558	2777.54	2599.68	0.343182	6
FBgn0034585	2319	2141.14	33.7178	485.522
FBgn0052687	2375.46	2197.6	16.8479	249
FBgn0260771	2049	1871.14	12.8737	162
FBgn0038639	2344.03	2166.17	12.4932	182
FBgn0085440	2920.76	2742.9	0.231684	4.274
FBgn0261983	2995.83	2817.97	42.1447	798.702
FBgn0261014	3021.29	2843.43	288.514	5517.15
FBgn0085411	3006.25	2828.39	0.210653	4.007
FBgn0039218	405	227.769	57.4489	88
FBgn0033252	4483.48	4305.62	0.315136	9.125
FBgn0031678	2267	2089.14	78.8618	1108
FBgn0038357	1127	949.138	0	0
FBgn0037304	1859.24	1681.38	0.353744	4
FBgn0040271	4664.04	4486.18	17.2209	519.562
FBgn0032259	1564.77	1386.91	10.7053	99.85
FBgn0260969	679	501.559	0.889392	3
FBgn0261803	1433.87	1256.01	0.364295	3.078
FBgn0030748	2057.78	1879.92	50.439	637.691
FBgn0039130	1562	1384.14	100.445	935
FBgn0020279	5022.78	4844.92	279.5	9106.98
FBgn0034795	4682	4504.14	18.9566	574.22
FBgn0015756	761.388	583.913	4166.6	16362
FBgn0035839	920	742.426	6.20873	31
FBgn0037958	2492	2314.14	16.8347	262
FBgn0260653	2362.43	2184.57	0.272264	4
FBgn0034427	1273	1095.14	0.135777	1
FBgn0032374	1003.12	825.311	0.360335	2
FBgn0041233	1200	1022.14	0.145474	1
FBgn0033602	1386	1208.14	0	0
FBgn0039594	3653.42	3475.55	0.470612	11.001
FBgn0040653	767	589.525	0.504454	2
FBgn0038672	1321.75	1143.89	11.0492	85
FBgn0030004	2683	2505.14	3.38328	57
FBgn0051357	1681	1503.14	27.5994	279
FBgn0051550	2739.76	2561.9	52.5848	906.001
FBgn0037980	1797.08	1619.22	10.2851	112
FBgn0036211	1299.79	1121.93	65.8181	496.611
FBgn0039612	2099	1921.14	317.414	4101
FBgn0034221	1700	1522.14	9.37803	96
FBgn0033097	1278	1100.14	0	0
FBgn0002973	3266.71	3088.85	6.57927	136.673
FBgn0035209	528	350.654	70.3921	166
FBgn0013334	4855.92	4678.06	29.0837	915
FBgn0038803	2612.89	2435.03	17.1005	280.039
FBgn0032217	2080	1902.14	56.6551	724.748
FBgn0259113	4624	4446.14	37.858	1132
FBgn0034225	2058.44	1880.58	3.19703	40.434
FBgn0283712	4750.26	4572.4	46.1783	1420
FBgn0030745	1766.81	1588.94	38.628	412.777
FBgn0033725	1511.93	1334.07	1.33751	12
FBgn0053265	5578	5400.14	0.027535	1
FBgn0041249	1137	959.138	0	0
FBgn0034145	3525.39	3347.52	0.088838	2.001
FBgn0262361	377	199.8	0	0
FBgn0036398	12673.2	12495.4	47.8086	4017.55
FBgn0038009	411	233.762	0	0
FBgn0036987	1362.22	1184.35	14.4381	115
FBgn0005660	3142.12	2964.26	7.39539	147.429
FBgn0041247	1417	1239.14	0	0
FBgn0029716	2246	2068.14	0.244332	3.398
FBgn0259682	1599.78	1421.92	1.67317	15.999
FBgn0032780	1224.85	1046.98	1.74572	12.292
FBgn0040890	435	257.733	61.7318	107
FBgn0026754	1743	1565.14	0	0
FBgn0035056	1647	1469.14	0.404848	4
FBgn0053928	543	365.646	0.813323	2
FBgn0284252	3803.99	3626.13	53.2672	1299
FBgn0086532	1759.34	1581.48	90.0734	958
FBgn0001285	1148.5	970.783	0	0
FBgn0083940	2479.39	2301.53	0.452247	7
FBgn0031633	1199.98	1022.12	84.6676	582
FBgn0085212	533	355.65	17.9779	43
FBgn0003254	4143.53	3965.67	0.149982	4
FBgn0000567	5172.25	4994.39	7.80036	262.001
FBgn0029931	1167	989.138	0	0
FBgn0026391	1140	962.138	0	0
FBgn0038845	1674	1496.14	0	0
FBgn0034136	3040	2862.14	0.311713	6
FBgn0052772	2639.87	2462.01	24.3394	403.001
FBgn0016977	18192.2	18014.4	73.6202	8919.11
FBgn0033461	1500.48	1322.62	0.124311	1.105
FBgn0042207	1188	1010.14	1.17762	8
FBgn0263036	853	675.454	0	0
FBgn0050381	1180.39	1002.53	11.2017	75.523
FBgn0036925	1917	1739.14	0	0
FBgn0050016	446	268.721	0	0
FBgn0011762	1569	1391.14	13.254	124
FBgn0263326	369.319	192.122	1.54792	2
FBgn0028879	5934.33	5756.47	0.025831	1
FBgn0031905	2252	2074.14	0	0
FBgn0003373	1109	931.138	0.319382	2
FBgn0038482	925	747.421	0	0
FBgn0035960	1306	1128.14	1.97708	15
FBgn0013749	731.762	554.297	66.7961	249
FBgn0001991	8651.05	8473.19	0.105293	6.003
FBgn0039463	1587	1409.14	0	0
FBgn0053710	715	537.544	0	0
FBgn0261531	429	251.739	0	0
FBgn0039205	564.262	386.897	10.3768	27
FBgn0087002	10676.1	10498.3	4.40151	310.76
FBgn0032284	538	360.648	0	0
FBgn0000053	3441.94	3264.07	58.8568	1292
FBgn0260003	9644.66	9466.8	41.1051	2617.01
FBgn0040648	561	383.637	0	0
FBgn0031320	1667	1489.14	12.6813	127
FBgn0027364	1637.5	1459.64	0	0
FBgn0051128	860	682.443	0.217885	1
FBgn0032261	744.915	567.442	27.4174	104.629
FBgn0039304	1402	1224.14	30.2457	249
FBgn0037829	1685	1507.14	0	0
FBgn0038810	2149	1971.14	42.0177	557
FBgn0085443	4862.66	4684.79	70.2226	2212.45
FBgn0062412	953	775.408	0.958813	5
FBgn0028938	2379.5	2201.64	0	0
FBgn0033480	460.109	282.818	46.2669	88
FBgn0033972	1186	1008.14	48.378	328
FBgn0028844	641	463.583	0	0
FBgn0029172	1312	1134.14	0	0
FBgn0039797	1849.4	1671.53	16.9018	190
FBgn0035555	1645	1467.14	0	0
FBgn0034215	1245.15	1067.28	34.4121	247
FBgn0001090	2051.73	1873.87	2.52073	31.766
FBgn0034853	4537	4359.14	16.2709	477
FBgn0035955	1104	926.138	0	0
FBgn0052183	2778	2600.14	0.251696	4.401
FBgn0264363	414	236.757	0	0
FBgn0261434	1567	1389.14	0	0
FBgn0011659	2070.66	1892.8	33.23	423
FBgn0040230	3471.05	3293.19	20.0475	444
FBgn0033999	1444.5	1266.64	0	0
FBgn0030596	1979	1801.14	1.23834	15
FBgn0263084	338	160.818	0.924611	1
FBgn0265146	342.5	165.5	0	0
FBgn0260962	3881	3703.14	75.7297	1886
FBgn0033990	1247.9	1070.04	13.4793	97
FBgn0032877	1067.77	889.904	12.1976	73
FBgn0053511	1248	1070.14	1.38949	10
FBgn0013683	291	113.846	0	0
FBgn0030300	2628	2450.14	5.82606	96
FBgn0053285	767	589.525	0	0
FBgn0050484	3274	3096.14	0.960514	20
FBgn0032321	1238.19	1060.33	46.6978	333
FBgn0030898	947	769.417	0	0
FBgn0000464	7799.76	7621.9	22.7179	1164.49
FBgn0262036	817	639.48	0	0
FBgn0029174	1495.91	1318.05	142.597	1264
FBgn0035987	1504.7	1326.83	59.0948	527.317
FBgn0031092	1131	953.138	54.9138	352
FBgn0261287	982.93	805.248	2.03122	11
FBgn0035522	4187	4009.14	0.037089	1
FBgn0032161	1099.54	921.68	4.3559	27
FBgn0002673	1882.64	1704.78	6.01833	68.999
FBgn0267648	4516	4338.14	0.863608	25.196
FBgn0033925	1328	1150.14	18.229	141
FBgn0262509	7113.77	6935.91	4.43773	207.001
FBgn0266101	3784.4	3606.54	4.0946	99.313
FBgn0261599	508.937	331.603	5129.81	11440
FBgn0010774	1328	1150.14	145.309	1123.95
FBgn0261710	8210.45	8032.59	192.688	10409.2
FBgn0267728	1968	1790.14	0	0
FBgn0036569	2900	2722.14	6.93726	127
FBgn0037010	1906.28	1728.42	51.28	596.077
FBgn0052170	2064	1886.14	5.49823	69.743
FBgn0034443	497	319.677	55.3515	119
FBgn0261930	3208.26	3030.4	0.09901	2.018
FBgn0032880	2635.59	2457.72	142.6	2357
FBgn0030981	787	609.512	0	0
FBgn0031347	2227	2049.14	0.145129	2
FBgn0005677	4952.42	4774.56	0.282628	9.074
FBgn0036877	1652	1474.14	0.201737	2
FBgn0039873	1996	1818.14	0.163568	2
FBgn0015904	2929.93	2752.07	0.000356	0.006
FBgn0026190	1882	1704.14	0	0
FBgn0015381	3364.47	3186.61	0.166533	3.569
FBgn0031623	591	413.621	2.15697	6
FBgn0022069	2882	2704.14	36.0719	656
FBgn0267650	2367	2189.14	0.615404	9.06
FBgn0000253	1271.17	1093.43	783.435	5761.01
FBgn0013435	1251	1073.14	9.4221	68
FBgn0038693	8748.41	8570.55	0.730619	42.112
FBgn0263398	1591.13	1413.27	27.0397	257
FBgn0266170	1873	1695.14	0.278925	3.18
FBgn0033192	7976.29	7798.43	8.40864	441
FBgn0262873	378	200.799	0.740511	1
FBgn0004650	6581	6403.14	2.34543	101
FBgn0030665	1741.82	1563.96	0.613392	6.452
FBgn0052783	3306	3128.14	1.15478	24.294
FBgn0025638	732.173	554.693	82.8324	308.999
FBgn0262786	583	405.626	0	0
FBgn0040600	1129.62	951.97	63.8743	408.935
FBgn0020642	505	327.672	0	0
FBgn0031232	1274.09	1096.23	0.271283	2
FBgn0263144	4924.66	4746.8	69.2913	2212
FBgn0261349	1558	1380.14	1.58925	14.751
FBgn0040104	974	796.379	0.373426	2
FBgn0035528	858	680.445	152.968	700
FBgn0259227	5541	5363.14	65.4696	2361.37
FBgn0031733	2397	2219.14	0.067005	1
FBgn0032224	1357.04	1179.18	20.1759	160
FBgn0011555	1047	869.138	0	0
FBgn0260396	457	279.711	0.5316	1
FBgn0001565	1966.85	1788.99	127.168	1530
FBgn0000022	917	739.426	0	0
FBgn0086758	5545.39	5367.52	163.811	5913.2
FBgn0085224	1184	1006.14	8.42387	57
FBgn0029854	582.257	404.885	81.5298	222
FBgn0037534	1974	1796.14	0.091583	1.106
FBgn0020379	4476.88	4299.02	14.4579	418.003
FBgn0033593	450	272.717	0.545234	1
FBgn0039137	2715.59	2537.73	11.8359	201.999
FBgn0039048	2959	2781.14	0.053465	1
FBgn0021818	5426.93	5249.07	31.6659	1117.84
FBgn0023519	875.477	697.905	75.8486	356
FBgn0029903	5852.94	5675.07	69.512	2653
FBgn0011740	4001.02	3823.16	17.8519	459
FBgn0050101	1545	1367.14	0.543816	5
FBgn0030660	1742.95	1565.09	9.69189	102.012
FBgn0038087	2514.33	2336.47	0	0
FBgn0262127	5087.25	4909.39	84.9471	2804.67
FBgn0044817	563	385.636	0.083173	0.216
FBgn0010620	1717	1539.14	0.77287	8
FBgn0032205	861	683.443	13.7067	63
FBgn0026376	4549.27	4371.4	42.7571	1257
FBgn0025724	3066	2888.14	147.194	2859
FBgn0036335	602	424.616	25.2134	72
FBgn0012042	790	612.508	1.69934	7
FBgn0029885	851	673.456	52.3279	237
FBgn0051735	1370.5	1192.64	0	0
FBgn0035243	726	548.537	51.5041	190
FBgn0041789	2142.63	1964.77	176.849	2336.79
