Name	Length	EffectiveLength	TPM	NumReads
FBgn0260768	633.258	462.625	25.5799	99
FBgn0262815	593	422.401	0	0
FBgn0029763	4160.41	3989.42	24.4087	814.63
FBgn0085420	4735	4564.01	0.052381	2
FBgn0040941	500.117	329.566	0.362703	1
FBgn0263933	3327	3156.01	42.2688	1116
FBgn0024294	1294	1123.01	0	0
FBgn0001123	1667.09	1496.1	44.4231	556
FBgn0261064	1846	1675.01	40.7487	571
FBgn0031129	1298.5	1127.51	0	0
FBgn0037151	701	530.35	21.8627	97
FBgn0035956	1945	1774.01	0	0
FBgn0265158	384	213.535	0	0
FBgn0039091	2212	2041.01	0	0
FBgn0011586	936.823	766.017	279.948	1794
FBgn0035547	1063	892.006	0.000105	0.001
FBgn0034276	2750	2579.01	0	0
FBgn0039342	681	510.357	0	0
FBgn0039086	1753.5	1582.51	0	0
FBgn0015402	3722.06	3551.07	16.4766	489.477
FBgn0003319	3897.15	3726.16	0.128319	4
FBgn0261840	2594	2423.01	1.27602	25.865
FBgn0052354	3251	3080.01	0.388099	10
FBgn0011747	5250.4	5079.41	55.656	2365
FBgn0029729	860	689.24	0	0
FBgn0030699	1489.99	1319	50.0251	552
FBgn0040253	1584	1413.01	0.169192	2
FBgn0051876	827	656.272	0	0
FBgn0030716	4255.74	4084.75	13.8124	471.999
FBgn0067622	1155.19	984.339	5.49625	45.26
FBgn0035086	5993.39	5822.4	0.615905	30
FBgn0037220	1564	1393.01	100.398	1170
FBgn0030786	973	802.181	81.0626	544
FBgn0029863	1282	1111.01	0	0
FBgn0085367	425	254.49	0.469703	1
FBgn0051976	1014	843.006	0.151367	1.068
FBgn0032733	1716.5	1545.5	0.387618	5.011
FBgn0041235	1194	1023.01	0	0
FBgn0027657	1000.08	829.252	47.5687	330
FBgn0002865	1319	1148.01	0.104124	1
FBgn0032859	1941.97	1770.97	177.381	2628
FBgn0085227	532	361.42	0.330736	1
FBgn0003900	2097.59	1926.6	0.062044	1
FBgn0038655	1032	861.006	0.138831	1
FBgn0031908	1055.39	884.465	0.135149	1
FBgn0031146	765	594.32	0.539337	2.682
FBgn0036924	1384	1213.01	0	0
FBgn0261794	3636.67	3465.67	111.624	3236.33
FBgn0263106	1919.09	1748.09	112.827	1650
FBgn0030460	1199.48	1028.49	41.3757	356
FBgn0263987	3636.48	3465.48	96.5568	2799.32
FBgn0035482	2029.11	1858.12	9.13502	142
FBgn0267363	3125	2954.01	0.040465	1
FBgn0004656	7766.87	7595.88	96.993	6163.46
FBgn0262656	3886.46	3715.47	61.6048	1914.85
FBgn0039543	2403.01	2232.02	14.0848	263.001
FBgn0038074	990	819.159	1.80327	12.358
FBgn0267449	3394	3223.01	0	0
FBgn0031273	2549	2378.01	0.3016	6
FBgn0039007	981.5	810.674	0	0
FBgn0033732	1904	1733.01	0.068975	1
FBgn0265052	1464.55	1293.56	0.36963	4
FBgn0031981	10079.3	9908.32	6.76794	561
FBgn0259190	1785	1614.01	0	0
FBgn0052391	766	595.319	0	0
FBgn0030349	4330.45	4159.45	42.6994	1485.81
FBgn0037911	1969	1798.01	7.6454	115
FBgn0036742	1742.59	1571.6	1.06483	14
FBgn0032934	2541	2370.01	5.90106	117
FBgn0029940	980	809.174	0	0
FBgn0263846	7817.69	7646.69	0.016309	1.043
FBgn0260440	2087	1916.01	1.74685	28
FBgn0027865	2786.44	2615.45	9.00355	197
FBgn0085327	548	377.414	0	0
FBgn0013269	1299	1128.01	207.807	1961
FBgn0261061	168	12.528	0	0
FBgn0066293	674	503.36	0	0
FBgn0014469	1785.74	1614.74	48.4123	653.982
FBgn0002924	2350.61	2179.61	190.686	3476.99
FBgn0025680	1896	1725.01	0	0
FBgn0267376	1040.66	869.795	27.2109	198
FBgn0038704	2458.17	2287.17	18.4488	353
FBgn0261929	5173.5	5002.51	0	0
FBgn0034854	5084	4913.01	39.3296	1616.49
FBgn0051093	585	414.403	0	0
FBgn0085512	420	249.494	0.958216	2
FBgn0038947	1508.48	1337.49	121.815	1363
FBgn0030993	1238	1067.01	383.36	3422
FBgn0042134	3920.97	3749.97	100.123	3141
FBgn0031134	1409	1238.01	0	0
FBgn0263289	7309.34	7138.35	57.1179	3410.96
FBgn0039559	4587.86	4416.87	41.2929	1525.8
FBgn0053093	1055	884.006	0	0
FBgn0030674	16312.6	16141.6	46.3242	6255.47
FBgn0039928	3773.3	3602.31	20.3175	612.29
FBgn0038181	4092.92	3921.93	0.060958	2
FBgn0039846	2681.69	2510.69	21.9217	460.441
FBgn0039051	1333.56	1162.57	1.85075	18
FBgn0001139	3017.55	2846.55	130.463	3106.8
FBgn0037015	1839.78	1668.78	0.21489	2.999
FBgn0030724	1306.95	1135.95	28.3065	269
FBgn0037347	1578.08	1407.09	16.8204	198
FBgn0031777	778.967	608.276	14.1762	72.138
FBgn0052537	1995.2	1824.21	15.1195	230.738
FBgn0260007	590	419.402	0	0
FBgn0034994	2151	1980.01	0.181113	3
FBgn0040752	8183.71	8012.72	61.0445	4091.97
FBgn0030276	2597.83	2426.83	70.7664	1436.72
FBgn0261446	1500.04	1329.05	4.22717	47
FBgn0002533	760.409	589.718	0.008291	0.041
FBgn0021776	3016.53	2845.54	0.336062	8
FBgn0038391	3025.04	2854.04	13.2053	315.293
FBgn0263968	10325.6	10154.6	26.4858	2250
FBgn0261848	800.5	629.797	0	0
FBgn0034317	867	696.237	0	0
FBgn0000239	2920.02	2749.02	76.6597	1763
FBgn0037127	708.5	537.847	0	0
FBgn0035849	2094.63	1923.64	21.9975	354
FBgn0067311	695	524.35	0	0
FBgn0036821	3015.65	2844.65	19.2035	457.001
FBgn0031444	1147	976.006	0	0
FBgn0030737	1422.09	1251.09	8.3088	86.963
FBgn0036994	1641.29	1470.3	12.6827	156
FBgn0037772	2299	2128.01	0.057782	1.029
FBgn0050196	496	325.453	2.571	7
FBgn0040967	514	343.439	0.696105	2
FBgn0004897	2195	2024.01	0.118117	2
FBgn0031103	759	588.321	0	0
FBgn0036311	2339.13	2168.13	0.165398	3
FBgn0031189	1210	1039.01	12.4449	108.172
FBgn0086443	2001.09	1830.1	229.806	3518.37
FBgn0038349	4179.64	4008.64	53.0182	1777.99
FBgn0026141	656.579	485.948	7.6e-05	0
FBgn0001256	1230	1059.01	0.112874	1
FBgn0015905	2745	2574.01	23.266	501
FBgn0029874	1709	1538.01	21.7964	280.445
FBgn0013301	679	508.358	0	0
FBgn0035251	1257	1086.01	109.219	992.284
FBgn0261631	451	280.474	0	0
FBgn0034491	3539.69	3368.7	31.971	901
FBgn0038197	3664.16	3493.17	10.9174	319.041
FBgn0039597	1177.5	1006.51	0	0
FBgn0262114	3832.57	3661.57	70.841	2170
FBgn0033901	1354.09	1183.1	60.8233	602
FBgn0051907	1522	1351.01	0	0
FBgn0030572	641	470.372	64.2077	252.659
FBgn0041241	1381	1210.01	1.28425	13
FBgn0035674	1638	1467.01	17.1112	210
FBgn0053198	549.689	379.1	29.1461	92.436
FBgn0039440	908	737.229	0	0
FBgn0021796	7985.32	7814.32	25.301	1654
FBgn0034670	826.242	655.52	0.18235	0.999
FBgn0037291	2000	1829.01	0.065355	1
FBgn0010408	725.272	554.609	4568.58	21197
FBgn0038653	9766.66	9595.66	0.124912	10.028
FBgn0000084	1245.5	1074.51	252.965	2273.92
FBgn0025683	2791.67	2620.67	157.772	3459
FBgn0053723	543	372.415	0	0
FBgn0030994	816	645.281	8.33599	45
FBgn0259231	3192	3021.01	0	0
FBgn0020412	5350.61	5179.62	26.3549	1142
FBgn0029114	7214	7043.01	16.0386	945
FBgn0039274	1012	841.006	19.4722	137
FBgn0034592	732	561.332	0	0
FBgn0031484	1222.68	1051.69	41.8267	368
FBgn0034049	4426.12	4255.13	74.1907	2641
FBgn0039306	1751	1580.01	26.3278	348
FBgn0023083	3346.36	3175.36	42.3951	1126.2
FBgn0011822	1310	1139.01	0	0
FBgn0051926	1462.73	1291.74	0.092537	1
FBgn0053516	2868.27	2697.28	24.466	552.071
FBgn0039736	1992	1821.01	1.37848	21
FBgn0040352	915	744.229	0	0
FBgn0028689	1800.82	1629.83	119.181	1625
FBgn0004172	358	187.549	0	0
FBgn0042119	489.5	318.95	0	0
FBgn0266672	3363	3192.01	39.881	1064.97
FBgn0036738	956.062	785.231	0.152229	1
FBgn0002921	3723.81	3552.81	314.14	9336.87
FBgn0036557	1277	1106.01	37.3949	346
FBgn0030704	959	788.208	19.5633	129
FBgn0034162	713	542.343	2.86525	13
FBgn0264486	845	674.26	0.177283	1
FBgn0039348	2181.71	2010.72	34.4209	579
FBgn0000014	4500.21	4329.22	0.138157	5.004
FBgn0053766	537	366.418	0	0
FBgn0050054	1064.49	893.497	0.15495	1.159
FBgn0035210	840	669.266	39.4718	221
FBgn0037109	4745.18	4574.18	19.6239	750.939
FBgn0033916	3423	3252.01	17.2759	470
FBgn0260461	1615.53	1444.53	0.25983	3.14
FBgn0027497	3775.29	3604.3	53.7944	1622.05
FBgn0031331	1037	866.166	0	0
FBgn0038645	953	782.214	0.611263	4
FBgn0038139	2764.5	2593.51	0	0
FBgn0040719	522.5	351.935	0	0
FBgn0010551	1329.45	1158.46	232.887	2257
FBgn0010235	1846.85	1675.85	147.425	2066.87
FBgn0267870	719	548.34	0.001091	0.005
FBgn0034406	1576	1405.01	0.765699	9
FBgn0029943	1418	1247.01	20.6093	215
FBgn0037420	679	508.358	0.235138	1
FBgn0085397	4715.8	4544.81	0.105206	4
FBgn0264606	6317.08	6146.08	0.136143	6.999
FBgn0003867	1768.33	1597.34	0	0
FBgn0035152	1454.37	1283.38	15.8339	170
FBgn0034168	1524	1353.01	0	0
FBgn0053680	837	666.268	0	0
FBgn0050339	1023	852.006	43.4923	310
FBgn0032749	3368.85	3197.85	0.186898	5
FBgn0036537	722.069	551.408	67.8394	312.94
FBgn0036198	752	581.324	14.2432	69.268
FBgn0262004	578	407.403	0	0
FBgn0038034	2039	1868.01	36.4027	568.877
FBgn0040730	624	453.388	0.263647	1
FBgn0038915	646	475.369	0	0
FBgn0025821	887	716.23	0	0
FBgn0263745	2132	1961.01	3.47448	57
FBgn0041097	7413	7242.01	0.016506	1
FBgn0036133	1891	1720.01	36.4857	525
FBgn0260971	4964.75	4793.76	0.000365	0.014
FBgn0001079	3251	3080.01	11.5517	297.65
FBgn0033569	2481	2310.01	7.86546	152
FBgn0028426	2707	2536.01	19.561	415
FBgn0036900	3076.29	2905.3	14.8838	361.751
FBgn0039531	1099.91	928.918	16.5999	129
FBgn0037171	3621.67	3450.67	0	0
FBgn0033952	1791	1620.01	0	0
FBgn0031834	1853.32	1682.33	3.51201	49.428
FBgn0034988	1530	1359.01	14.0732	160
FBgn0051004	4530.1	4359.11	0.082266	3
FBgn0033060	1075	904.006	13.0905	99
FBgn0032642	553.228	382.64	69.664	223
FBgn0033257	1978	1807.01	0.819607	12.39
FBgn0016047	5008	4837.01	0	0
FBgn0002783	3907.87	3736.87	85.8555	2684
FBgn0263232	6901.51	6730.52	4.17753	235.22
FBgn0033981	1631	1460.01	0.215397	2.631
FBgn0052249	951	780.216	0	0
FBgn0033899	1475	1304.01	28.8747	314.995
FBgn0051778	946.291	775.491	1.38726	9
FBgn0033468	1128	957.006	47.3389	379
FBgn0037232	2562.99	2392	9.17506	183.601
FBgn0053333	576	405.403	0.294854	1
FBgn0032677	2465	2294.01	0	0
FBgn0035359	1098.95	927.961	6.50559	50.503
FBgn0032264	1613.47	1442.48	71.6804	865
FBgn0264343	854	683.249	1.3996	8
FBgn0029827	1158	987.006	0.121108	1
FBgn0026403	4711.14	4540.14	0.078985	3
FBgn0040628	1034.96	863.97	0.138355	1
FBgn0041180	4699.03	4528.04	186.243	7055
FBgn0032495	1574	1403.01	0.085199	1
FBgn0267901	454	283.473	0	0
FBgn0031436	618.401	447.794	144.148	540
FBgn0052036	709	538.346	3.3306	15
FBgn0260750	1300	1129.01	12.1757	115
FBgn0037536	3263.26	3092.26	27.2138	704
FBgn0038993	1183	1012.01	0.35435	3
FBgn0032049	1307.5	1136.51	0	0
FBgn0035620	1837.38	1666.38	0.071733	1
FBgn0037354	1014	843.006	48.4208	341.482
FBgn0040007	403.643	233.154	773.642	1509
FBgn0040368	1638	1467.01	0	0
FBgn0029643	1570	1399.01	0.34177	4
FBgn0015240	2834	2663.01	18.4935	412
FBgn0262583	989	818.159	0.146173	1
FBgn0035049	2806.09	2635.1	66.815	1472.91
FBgn0259937	1801.78	1630.78	196.734	2684
FBgn0032249	2896	2725.01	2.66702	60.8
FBgn0001187	1493	1322.01	0.452096	5
FBgn0053532	640.992	470.363	1.01653	4
FBgn0037443	3113.08	2942.08	46.5732	1146.3
FBgn0040900	565.801	395.207	1.81476	6
FBgn0043799	1691.79	1520.8	4.00861	51
FBgn0031791	905.603	734.825	0.162671	1
FBgn0035076	2116	1945.01	1.22914	20
FBgn0036689	2123	1952.01	4.40905	72
FBgn0039187	4076.14	3905.15	24.9774	816
FBgn0032886	1590.71	1419.72	106.761	1268
FBgn0029525	4342	4171.01	7.0969	247.637
FBgn0260234	1029	858.006	0	0
FBgn0050065	673	502.36	0.237946	1
FBgn0028561	1585.74	1414.74	0.253476	3
FBgn0030722	997	826.157	2.02563	14
FBgn0017457	1266.96	1095.97	59.0255	541.183
FBgn0037017	1039.78	868.79	2.47658	18
FBgn0029532	1565	1394.01	0.085749	1
FBgn0259216	4159.02	3988.02	0.119894	4.001
FBgn0029726	531.5	360.921	0	0
FBgn0053309	1779	1608.01	0	0
FBgn0260762	410	239.502	0	0
FBgn0034401	3403	3232.01	63.6136	1720
FBgn0267888	690	519.352	0.000799	0.003
FBgn0050423	655	484.365	178.92	725
FBgn0000241	2607.05	2436.06	0.300246	6.119
FBgn0050192	373	202.542	0	0
FBgn0038396	973	802.181	27.8653	187
FBgn0053124	2094	1923.01	1.74049	28
FBgn0028744	2514	2343.01	43.263	848
FBgn0262871	3545.9	3374.91	16.1155	455
FBgn0000045	1569.89	1398.9	1.76511	20.657
FBgn0030600	16566.7	16395.7	14.0927	1933
FBgn0003330	1542	1371.01	42.3924	486.221
FBgn0011836	3890.99	3720	14.0785	438.132
FBgn0262140	403	232.51	0	0
FBgn0265188	468	297.468	0	0
FBgn0050359	2040.3	1869.3	2.04627	31.999
FBgn0028738	755	584.324	12.4787	61
FBgn0032822	538.31	367.727	15.9281	49
FBgn0035254	1162.27	991.272	16.5204	137
FBgn0040972	409	238.503	0	0
FBgn0263777	428	257.488	0	0
FBgn0035336	2708	2537.01	13.2868	282
FBgn0036024	901	730.229	0.163695	1
FBgn0028886	2274.64	2103.65	4.65945	82
FBgn0037156	874	703.234	26.0783	153.421
FBgn0033187	2909	2738.01	21.1303	484
FBgn0032620	1562	1391.01	15.0384	175
FBgn0067861	1968.28	1797.28	0.787024	11.833
FBgn0032638	1587	1416.01	9.62351	114
FBgn0031443	1202	1031.16	0	0
FBgn0011020	2802	2631.01	10.3133	227
FBgn0052988	829	658.271	0	0
FBgn0000289	4011.33	3840.34	77.3274	2484.33
FBgn0038012	1690	1519.01	0	0
FBgn0278604	3190	3019.01	24.9838	631
FBgn0052406	2919	2748.01	0.043499	1
FBgn0261934	8584.99	8414	33.974	2391.41
FBgn0019940	1407	1236.01	0	0
FBgn0034411	1589	1418.01	8.51407	101
FBgn0030669	908.942	738.17	27.8526	172
FBgn0053513	4276.86	4105.87	1.68856	57.999
FBgn0010482	5109.2	4938.2	0.048873	2.019
FBgn0011668	325	154.561	0	0
FBgn0052675	2200.59	2029.6	118.439	2011
FBgn0265046	491	320.457	0	0
FBgn0285944	11451.8	11280.8	0.596283	56.274
FBgn0037926	3963.9	3792.91	41.1274	1305
FBgn0261976	830.357	659.627	17.0343	94
FBgn0260447	539	368.416	1.06327	3.277
FBgn0260763	566	395.407	1.51154	5
FBgn0034135	2436.67	2265.68	0.054561	1.035
FBgn0013531	1037	866.006	27.1919	197
FBgn0038153	2415	2244.01	0	0
FBgn0262594	534	363.419	0	0
FBgn0034195	1279	1108.01	0	0
FBgn0031360	1184	1013.01	58.056	492
FBgn0085309	376	205.541	0	0
FBgn0035154	1480	1309.01	4.74849	52
FBgn0034973	500	329.451	0	0
FBgn0050056	596	425.401	0	0
FBgn0033421	1430.76	1259.77	42.5091	448
FBgn0025185	2006	1835.01	11.2043	172
FBgn0037992	1358.17	1187.18	0.100689	1
FBgn0003124	2355.38	2184.38	78.8002	1440
FBgn0061198	351.347	180.898	100.439	152
FBgn0022343	1094.13	923.134	112.933	872.148
FBgn0014010	1784.01	1613.01	152.733	2061
FBgn0037018	951.973	781.188	20.5042	134
FBgn0039254	1242.03	1071.03	15.9598	143
FBgn0053143	4995.71	4824.71	0.074327	3
FBgn0035346	1791.59	1620.59	36.8799	499.999
FBgn0031751	721.5	550.839	0	0
FBgn0034803	921.064	750.292	33.138	208
FBgn0039969	656.65	486.02	54.1081	219.999
FBgn0053926	790.273	619.574	112.286	582
FBgn0263322	596	425.401	0	0
FBgn0051200	915	744.229	0	0
FBgn0265417	595	424.401	0	0
FBgn0051413	1782	1611.01	0	0
FBgn0051249	1176	1005.01	20.1007	169
FBgn0003053	6761.74	6590.75	1.45442	80.192
FBgn0051624	856.922	686.174	6.03086	34.619
FBgn0051361	3383.95	3212.96	30.0075	806.567
FBgn0042185	1881.45	1710.45	14.1167	202
FBgn0035153	2329	2158.01	65.9156	1190
FBgn0061476	2232	2061.01	18.9074	326
FBgn0035124	1513	1342.01	0	0
FBgn0265313	802.467	631.752	1.43644	7.592
FBgn0036083	2295	2124.01	0.337667	6
FBgn0031114	2334	2163.01	39.3474	712
FBgn0035470	1531	1360.01	9.06669	103.156
FBgn0051997	667.217	496.577	103.749	431
FBgn0035000	855	684.247	0	0
FBgn0038733	1789	1618.01	0	0
FBgn0052694	3093.44	2922.44	0.160956	3.935
FBgn0029819	2273.93	2102.93	26.943	474
FBgn0027085	3020	2849.01	11.6639	278
FBgn0035317	5265	5094.01	0.351986	15
FBgn0261284	703	532.35	3.14358	14
FBgn0051245	965	794.195	0	0
FBgn0259175	3506.01	3335.02	2.6921	75.11
FBgn0003275	541	370.415	164.902	511
FBgn0051002	1663	1492.01	0.160233	2
FBgn0043533	528	357.424	0	0
FBgn0030345	1776	1605.01	15.2676	205
FBgn0034029	1548	1377.01	27.9493	321.968
FBgn0034000	801	630.296	16.4994	87
FBgn0034705	1169.97	998.98	15.7947	131.999
FBgn0037661	1121	950.006	17.238	137
FBgn0033194	10393.9	10222.9	25.0978	2146.42
FBgn0028892	1964.25	1793.25	0.133316	2
FBgn0015359	1155.47	984.475	64.9595	535
FBgn0033265	2041.04	1870.05	9.6757	151.37
FBgn0085315	603	432.395	0	0
FBgn0046879	957	786.203	0	0
FBgn0038422	2595	2424.01	0	0
FBgn0026396	1209	1038.01	0	0
FBgn0029995	1146	975.006	0.245347	2.001
FBgn0033401	2031.42	1860.43	18.3758	286
FBgn0036858	871	700.234	0	0
FBgn0038694	974	803.18	0	0
FBgn0039031	764	593.303	0	0
FBgn0259150	8084.94	7913.94	0.349737	23.155
FBgn0262814	470.5	299.967	0	0
FBgn0023496	1626.5	1455.51	0	0
FBgn0002936	871	700.234	1.02362	5.996
FBgn0000247	6534.81	6363.82	36.6424	1950.78
FBgn0053702	540	369.416	0	0
FBgn0011282	713.178	542.518	0.021894	0.099
FBgn0003390	1776.62	1605.63	2.6801	36
FBgn0261436	1590	1419.01	52.068	618.104
FBgn0259213	5255.42	5084.43	0.165427	7.036
FBgn0040322	1391.09	1220.1	53.7862	549
FBgn0020508	849	678.254	0	0
FBgn0041605	4119.39	3948.39	0.696309	22.999
FBgn0033750	1910	1739.01	10.8605	158
FBgn0032294	725	554.337	0	0
FBgn0028686	1428.07	1257.08	159.464	1677
FBgn0038381	1645	1474.01	15.4855	190.955
FBgn0039702	1531	1360.01	25.6647	292
FBgn0039561	3037	2866.01	35.8687	860
FBgn0030357	791.497	620.807	11.9379	61.999
FBgn0050324	648	477.368	0	0
FBgn0050160	844	673.261	0.39257	2.211
FBgn0004619	3810	3639.01	0.032848	1
FBgn0085231	1091	920.006	0	0
FBgn0037427	3558.5	3387.51	0	0
FBgn0015024	2114.78	1943.79	102.267	1663
FBgn0039239	542	371.415	0	0
FBgn0260441	613	442.396	2574.72	9529
FBgn0004643	2567	2396.01	45.1338	904.682
FBgn0259168	4911.8	4740.81	43.4765	1724.3
FBgn0030351	718.962	548.302	19.6409	90.092
FBgn0029717	887	716.23	0	0
FBgn0261015	6311.69	6140.69	29.4206	1511.38
FBgn0028387	2948	2777	11.622	270
FBgn0040735	383	212.535	0	0
FBgn0086357	2025.59	1854.6	204.638	3175
FBgn0031620	3032.5	2861.51	0.041774	1
FBgn0040510	3541.8	3370.81	0	0
FBgn0020304	3200.38	3029.39	127.175	3223.01
FBgn0085284	564	393.408	12.4347	40.925
FBgn0263199	1928.63	1757.63	31.8596	468.462
FBgn0034578	711	540.345	6.85779	31
FBgn0284237	2903.58	2732.59	0.075594	1.728
FBgn0038334	1545	1374.01	0.003538	0.041
FBgn0085254	590	419.402	0	0
FBgn0035036	2248	2077.01	11.1894	194.425
FBgn0029856	1362	1191.01	13.3551	133.066
FBgn0041585	2876.02	2705.02	35.3519	800
FBgn0259212	6656.13	6485.14	41.508	2251.95
FBgn0031740	1752	1581.01	42.6704	564.373
FBgn0035610	2930	2759.01	0	0
FBgn0033208	558	387.41	45.3566	147
FBgn0051151	5950.73	5779.74	38.1721	1845.7
FBgn0033557	3240.62	3069.62	13.044	334.968
FBgn0035703	2170	1999.01	6.57767	110
FBgn0026250	1175.5	1004.51	345.212	2900.99
FBgn0029158	1373	1202.01	15.0163	151
FBgn0031957	1346	1175.01	1.51199	14.863
FBgn0034840	1192.3	1021.31	0.117041	1
FBgn0041713	1572.51	1401.52	1.00847	11.824
FBgn0035574	7230.89	7059.9	0.017012	1.004
FBgn0030683	1544.93	1373.94	17.1393	197
FBgn0264491	2721.74	2550.74	32.4289	691.999
FBgn0037169	801.454	630.75	0.189512	1
FBgn0037846	1962	1791.01	3.27034	49
FBgn0031969	2784.09	2613.1	153.884	3364
FBgn0026713	3804.31	3633.32	50.9615	1549
FBgn0040395	2913.92	2742.92	74.0847	1700
FBgn0039159	600	429.4	25.6287	92.065
FBgn0063491	788	617.303	125.092	646
FBgn0264908	3947.74	3776.75	0.158249	5.001
FBgn0052006	1684	1513.01	0.158009	2
FBgn0030673	1159.58	988.599	8.22209	68
FBgn0029816	827	656.272	0	0
FBgn0026089	527.42	356.854	115.085	343.568
FBgn0024238	3352.68	3181.68	101.438	2700
FBgn0033572	1524	1353.01	0	0
FBgn0004635	2564.77	2393.78	22.5988	452.56
FBgn0027329	1924	1753.01	314.962	4619
FBgn0041629	2140	1969.01	531.439	8754
FBgn0031519	2054.85	1883.86	2.40091	37.838
FBgn0038576	2093.09	1922.09	21.7307	349.424
FBgn0029696	522	351.433	0	0
FBgn0034402	1120	949.006	9.19491	73
FBgn0086680	4573.92	4402.93	0.000525	0.02
FBgn0033778	1947	1776.01	2.5576	38
FBgn0038697	1033	862.006	0	0
FBgn0267796	6369.92	6198.92	0.30853	16
FBgn0000492	2552	2381.01	0.100407	2
FBgn0020908	1008.35	837.496	0.856372	6
FBgn0031948	2252.66	2081.67	4.01958	70
FBgn0036829	2312	2141.01	0.018642	0.334
FBgn0010355	6599.89	6428.89	27.5182	1480
FBgn0002736	1103	932.006	51.2099	399.281
FBgn0034700	401	230.513	0.518559	1
FBgn0035642	1822.76	1651.77	9.84199	136
FBgn0010041	840	669.266	9.5737	53.602
FBgn0023509	3459	3288.01	32.7476	900.779
FBgn0035688	3770.68	3599.68	46.2579	1393.02
FBgn0032200	769	598.318	52.7431	264
FBgn0053868	595	424.401	21.5218	76.412
FBgn0034638	951.926	781.142	255.246	1668
FBgn0063496	839	668.267	0.178873	1
FBgn0027580	4309.14	4138.15	33.9122	1174
FBgn0034856	1341	1170.01	3.67797	36
FBgn0035806	721	550.34	1.95481	9
FBgn0016715	883	712.232	28.3634	169
FBgn0053977	425	254.49	29.1216	62
FBgn0000032	1937.8	1766.81	43.3673	641
FBgn0032338	2686.79	2515.8	0.047514	1
FBgn0265606	891	720.23	0	0
FBgn0030664	735	564.331	2.96543	14
FBgn0050145	411	240.501	0	0
FBgn0036725	6444.27	6273.27	0.038341	2.012
FBgn0050062	610	439.398	2.44837	9
FBgn0032197	2206.54	2035.55	12.1558	207
FBgn0036593	902.5	731.731	0	0
FBgn0034417	2267.77	2096.77	10.3186	181.001
FBgn0262821	569	398.406	0	0
FBgn0029823	1631.92	1460.92	135.332	1654
FBgn0038842	1442.18	1271.18	121.116	1288
FBgn0037702	4538.69	4367.69	82.1274	3000.86
FBgn0040009	2334.21	2163.22	16.6878	302
FBgn0034451	1166	995.006	52.1384	434
FBgn0050472	839	668.267	0	0
FBgn0037758	3180	3009.01	43.142	1086
FBgn0263077	4281.59	4110.6	35.4859	1220.3
FBgn0262538	722	551.339	0.650423	3
FBgn0022772	3152	2981.01	12.4306	310
FBgn0002023	2776.74	2605.75	0.239788	5.226
FBgn0036327	1146	975.006	0	0
FBgn0264607	2203.28	2032.28	26.7621	455
FBgn0000117	3124.54	2953.54	309.608	7650
FBgn0032424	1413	1242.01	0	0
FBgn0010278	2507	2336.01	147.166	2876
FBgn0033056	2202	2031.01	0	0
FBgn0011596	2391	2220.01	2.36915	44
FBgn0037265	2064.07	1893.07	6.81946	108
FBgn0028688	1393	1222.01	100.841	1030.9
FBgn0053108	896.263	725.51	3.17871	19.293
FBgn0264975	4812.47	4641.47	69.3534	2692.96
FBgn0035486	1290	1119.01	0.042824	0.401
FBgn0003256	2311.93	2140.93	35.574	637.15
FBgn0022238	1136.3	965.327	51.5125	415.999
FBgn0266129	4335.6	4164.61	0	0
FBgn0028515	1361.48	1190.49	102.918	1025
FBgn0004373	5758.54	5587.55	47.8562	2237
FBgn0032629	3836	3665.01	0.003357	0.103
FBgn0263403	725.5	554.833	0	0
FBgn0040679	359	188.548	0	0
FBgn0034007	1536.22	1365.23	0.26267	3
FBgn0263021	576	405.403	0	0
FBgn0040364	1268.2	1097.21	5.883	54
FBgn0031926	2715.5	2544.51	0	0
FBgn0051773	2493	2322.01	0.051479	1
FBgn0064766	3255	3084.01	38.6045	996
FBgn0085374	1777	1606.01	0.07443	1
FBgn0030569	3684	3513.01	0.068053	2
FBgn0034937	1450	1279.01	1.77572	19
FBgn0015037	1680	1509.01	8.3967	106
FBgn0031377	4294	4123.01	15.2169	524.865
FBgn0034382	989	818.159	0	0
FBgn0039740	1631	1460.01	22.5969	276
FBgn0039058	1233	1062.01	2.13856	19
FBgn0261445	2275	2104.01	308.21	5425
FBgn0030331	2494	2323.01	41.3199	803
FBgn0085265	795.5	624.796	0	0
FBgn0004852	5310.95	5139.95	2.41862	104
FBgn0085292	258	87.602	10.8755	7.97
FBgn0036931	2712	2541.01	1.74056	37
FBgn0031637	2475.47	2304.48	55.3949	1067.94
FBgn0030720	2622	2451.01	46.4287	952
FBgn0264988	245	74.61	0	0
FBgn0052485	1136	965.006	22.2965	180
FBgn0029955	1852.99	1682	0.25866	3.639
FBgn0033312	1803	1632.01	0.8492	11.594
FBgn0028903	1442.79	1271.8	0.375954	4
FBgn0250746	1026.34	855.344	161.272	1154
FBgn0085319	932	761.228	0	0
FBgn0034118	1346.68	1175.68	50.5313	497
FBgn0086782	3953	3782.01	3.96216	125.361
FBgn0004414	647.871	477.239	3.40016	13.575
FBgn0267609	526	355.427	0	0
FBgn0032814	2062	1891.01	17.0041	269
FBgn0033640	543	372.415	0	0
FBgn0034918	983	812.169	18.8444	128.037
FBgn0263112	3149.57	2978.58	12.9314	322.225
FBgn0020294	4466.76	4295.77	0.166956	6
FBgn0034005	3361	3190.01	4.98372	133
