Name	Length	EffectiveLength	TPM	NumReads
FBgn0053117	522	348.799	0	0
FBgn0262900	490	316.814	9.03083	22
FBgn0033065	1659.78	1486.21	4.37521	50
FBgn0085297	373	199.915	0	0
FBgn0041103	948	774.61	0	0
FBgn0039598	1236	1062.44	0	0
FBgn0037123	826	652.655	0	0
FBgn0052984	1935	1761.44	6.00741	81.366
FBgn0010808	940	766.612	115.018	678
FBgn0039224	1837	1663.44	0	0
FBgn0034982	2537.39	2363.83	33.1049	601.725
FBgn0046225	2063.78	1890.22	15.2805	222.096
FBgn0031853	3017	2843.44	0.045737	1
FBgn0261836	25828.9	25651.7	69.905	13788.4
FBgn0036964	903	729.616	26.7366	150
FBgn0039169	3490	3316.44	10.6481	271.539
FBgn0004926	1128	954.436	396.784	2912
FBgn0034792	2515.71	2342.15	87.731	1580
FBgn0039857	966.906	793.498	4763.59	29065
FBgn0036274	1968	1794.44	0	0
FBgn0051211	2883.73	2710.16	48.6578	1014
FBgn0259229	2477	2303.44	0	0
FBgn0034002	2239.37	2065.81	12.2389	194.411
FBgn0037931	2946	2772.44	13.1343	280
FBgn0036805	858.173	684.801	96.6637	509
FBgn0004108	3339.9	3166.34	28.1347	685
FBgn0039141	3046.41	2872.84	24.7543	546.832
FBgn0035501	1910.68	1737.12	0.898383	12
FBgn0033784	2098.95	1925.38	16.2744	240.943
FBtr0347010	1428	1254.44	0	0
FBgn0010313	4587.16	4413.6	1.95529	66.359
FBgn0025519	1977	1803.44	31.5852	438
FBgn0020620	2690.15	2516.59	92.9671	1799
FBgn0265608	583	409.776	0	0
FBgn0013323	955.477	781.97	0.332621	2
FBgn0034087	5880.63	5707.07	61.549	2701
FBgn0000644	963	789.596	0.164704	1
FBgn0038201	2056.5	1882.94	0	0
FBgn0025839	520.006	346.808	131.247	350
FBgn0004959	2094.34	1920.78	0.067707	1
FBgn0039836	1075	901.436	5.19371	36
FBgn0030151	1479.71	1306.15	117.191	1177
FBgn0031749	1363	1189.44	0.328012	3
FBgn0002466	6075.73	5902.17	37.8769	1719
FBgn0024293	1329	1155.44	0	0
FBgn0052066	2119.62	1946.05	113.406	1697
FBgn0017550	2698.52	2524.95	75.3015	1462
FBgn0266671	2405	2231.44	28.4993	489
FBgn0033467	562	388.784	5.35207	16
FBgn0034564	474	300.829	112.832	261
FBgn0261505	1357.66	1184.09	13.5437	123.315
FBgn0037138	2723.46	2549.9	36.7214	719.999
FBgn0005649	3265.27	3091.71	86.8185	2063.96
FBgn0053783	495	321.811	0	0
FBgn0037084	1410.23	1236.67	14.8278	141
FBgn0031345	684	510.714	0	0
FBgn0015737	2360	2186.44	240.764	4047.8
FBgn0036716	2504	2330.44	0.061555	1.103
FBgn0039492	3925.25	3751.68	41.6319	1201
FBgn0020643	416	242.868	0	0
FBgn0260761	919.437	746.052	0.174318	1
FBgn0014011	1761.96	1588.39	82.0662	1002.33
FBgn0026741	740	566.697	30.775	134.103
FBgn0037379	3757.16	3583.59	24.6412	679
FBgn0037679	1788.87	1615.31	9.25876	115
FBgn0040397	4671.92	4498.35	4.60753	159.372
FBgn0263848	615	441.76	0	0
FBgn0037027	3367.18	3193.61	27.6094	677.999
FBgn0029727	1985	1811.44	0	0
FBgn0027575	3977.98	3804.41	0.787062	23.024
FBgn0021856	937.52	764.123	86.1186	506
FBgn0028543	1435	1261.44	46.8896	454.812
FBgn0004117	1499.47	1325.91	0.098084	1
FBgn0013763	1541.17	1367.6	1514.84	15930
FBgn0030374	480.5	307.323	0	0
FBgn0038440	1089	915.436	0	0
FBgn0283494	1065	891.436	198.845	1363
FBgn0030789	1606.24	1432.68	17.1897	189.368
FBgn0030968	881.618	708.237	17.2607	94
FBgn0030801	1086.81	913.25	14.3975	101.104
FBgn0028509	4066.62	3893.05	26.2902	787
FBgn0053469	650.946	477.669	0.272259	1
FBgn0036771	1485	1311.44	15.9438	160.778
FBgn0085484	1590	1416.44	19.0975	208
FBgn0033352	4050.46	3876.89	51.0553	1522
FBgn0030039	1044	870.436	17.9289	120
FBgn0027548	3325.16	3151.6	41.3454	1001.95
FBgn0026441	3216.97	3043.4	31.1087	728
FBgn0284257	2238.3	2064.73	41.6969	662
FBgn0004778	580	406.777	0	0
FBgn0085444	4400.94	4227.37	25.5032	829
FBgn0027453	1949	1775.44	46.8784	639.982
FBgn0262867	4812.82	4639.25	0.196228	7
FBgn0025583	367	193.917	0	0
FBgn0037614	1974.66	1801.1	18.1076	250.778
FBgn0035231	1697	1523.44	1.96606	23.031
FBgn0031903	2375	2201.44	0.11815	2
FBgn0029962	3136.36	2962.8	0.088219	2.01
FBgn0045469	1194	1020.44	3.31358	26
FBgn0262937	2373	2199.44	37.8424	640
FBgn0034956	1741.51	1567.94	2.57123	31
FBgn0031859	976.25	802.825	0	0
FBgn0034623	883	709.62	0	0
FBgn0031879	11649.7	11476.2	0.045329	4.002
FBgn0001316	7884.37	7710.81	172.196	10209.7
FBgn0026402	1349	1175.44	20.8003	188
FBgn0267105	291	117.956	0	0
FBgn0261963	2529.5	2355.94	0	0
FBgn0086778	5261.91	5088.34	0.411862	16.116
FBgn0034033	506.329	333.137	34.3535	88
FBgn0039201	2423.61	2250.05	0.982578	17
FBgn0262533	995.254	821.696	2.53217	15.999
FBgn0031217	1475	1301.44	59.1573	592
FBgn0033762	2537.34	2363.78	19.5863	356
FBgn0262024	352	178.923	0	0
FBgn0052267	489	315.815	42.4144	103
FBgn0038515	1847.9	1674.34	24.4668	315
FBgn0031815	2101.51	1927.95	27.9938	415
FBgn0035976	1927.04	1753.47	18.6901	251.997
FBgn0261554	5327.1	5153.53	20.8206	825.066
FBgn0036871	458	284.839	0.000423	0.001
FBgn0036990	1029	855.436	27.4373	180.476
FBgn0022774	1501	1327.44	75.4375	770
FBgn0001974	1769	1595.44	19.6448	241
FBgn0284223	4602	4428.44	1.85338	63.111
FBgn0038439	6918	6744.44	0	0
FBgn0020655	2081.83	1908.26	52.1354	765
FBgn0034577	1918	1744.44	116.365	1560.88
FBgn0051450	581	407.776	46.563	146
FBgn0086444	2791	2617.44	26.4826	533
FBgn0267523	123	48.625	4870.01	1820.88
FBgn0039371	867.5	694.138	0	0
FBgn0034924	1875	1701.44	0.535047	7
FBgn0030344	4054	3880.44	37.1673	1109
FBgn0035511	552	378.785	0.343334	1
FBgn0030417	2853	2679.44	4.09757	84.423
FBgn0051788	387	213.894	0	0
FBgn0039705	2312.8	2139.23	55.3214	910
FBgn0263390	2356.82	2183.25	0.165326	2.775
FBgn0033185	2142.56	1968.99	14.7289	223
FBgn0023525	1166.94	993.375	7.72411	59
FBgn0031824	1441	1267.44	17.6487	172
FBgn0029964	622	448.749	0	0
FBgn0053558	5281.79	5108.22	71.6586	2814.68
FBgn0038530	742	568.695	4.57362	20
FBgn0033558	2783	2609.44	0.099676	2
FBgn0034585	2319	2145.44	33.3183	549.652
FBgn0052687	2405.98	2232.41	10.8937	187
FBgn0260771	2049	1875.44	12.0658	174
FBgn0038639	2334.93	2161.36	12.9968	216
FBgn0085440	2920.82	2747.26	0.190702	4.028
FBgn0261983	2993.67	2820.1	31.4375	681.714
FBgn0261014	3020.28	2846.72	337.128	7379.54
FBgn0085411	2967.87	2794.3	0.279966	6.016
FBgn0039218	405	231.876	71.7899	128
FBgn0033252	4372.64	4199.07	0.217185	7.013
FBgn0031678	2267	2093.44	74.3481	1196.8
FBgn0038357	1127	953.436	0	0
FBgn0037304	1854.81	1681.25	0.618826	8
FBgn0040271	4620.05	4446.48	33.4728	1144.45
FBgn0032259	1562.59	1389.03	11.7563	125.566
FBgn0260969	679	505.717	0	0
FBgn0261803	1444.15	1270.59	0.350154	3.422
FBgn0030748	2107.4	1933.83	44.0347	654.793
FBgn0039130	1562	1388.44	111.369	1189
FBgn0020279	4939.45	4765.88	242.778	8897
FBgn0034795	4682	4508.44	16.9638	588.083
FBgn0015756	761.654	588.342	4582.48	20731
FBgn0035839	920	746.614	7.49001	43
FBgn0037958	2492	2318.44	18.0061	321
FBgn0260653	2362.49	2188.93	0.237651	4
FBgn0034427	1273	1099.44	0	0
FBgn0032374	948.429	774.985	0.503429	3
FBgn0041233	1200	1026.44	0.253401	2
FBgn0033602	1386	1212.44	0	0
FBgn0039594	3577.09	3403.53	0.343892	9
FBgn0040653	592.5	419.275	0	0
FBgn0038672	1321.83	1148.26	9.62693	85
FBgn0030004	2683	2509.44	3.36858	65
FBgn0051357	1681	1507.44	26.8942	311.737
FBgn0051550	2759	2585.43	49.5968	986
FBgn0037980	1795.89	1622.33	10.0203	125
FBgn0036211	1297.94	1124.38	59.9266	518.111
FBgn0039612	2099	1925.44	252.949	3745
FBgn0034221	1700	1526.44	5.96389	70
FBgn0033097	1278	1104.44	0	0
FBgn0002973	3309.18	3135.62	5.01848	121.001
FBgn0035209	528	354.793	93.1041	254
FBgn0013334	4852.25	4678.68	19.7076	708.999
FBgn0038803	2603.12	2429.56	22.3213	417
FBgn0032217	2080	1906.44	55.651	815.803
FBgn0259113	4624	4450.44	29.6014	1012.99
FBgn0034225	2121.7	1948.14	1.30812	19.595
FBgn0283712	4681.27	4507.7	37.0441	1284
FBgn0030745	1774.37	1600.8	43.1038	530.571
FBgn0033725	1547.35	1373.78	3.0293	32.001
FBgn0053265	5578	5404.44	0	0
FBgn0041249	1137	963.436	0	0
FBgn0034145	4029.52	3855.95	0.134909	4
FBgn0262361	377	203.913	0	0
FBgn0036398	12674.4	12500.8	33.627	3232.33
FBgn0038009	411	237.871	0	0
FBgn0036987	1371.91	1198.34	13.8912	128
FBgn0005660	3238.24	3064.67	10.614	250.124
FBgn0041247	1417	1243.44	0	0
FBgn0029716	2246	2072.44	0.251009	4
FBgn0259682	1661.41	1487.84	0.96149	11
FBgn0032780	1103.58	930.014	1.77196	12.672
FBgn0040890	435	261.853	73.5046	148
FBgn0026754	1743	1569.44	0	0
FBgn0035056	1647	1473.44	0.264789	3
FBgn0053928	543	369.787	0.351689	1
FBgn0284252	3780.18	3606.62	57.8742	1605
FBgn0086532	1755.88	1582.32	116.956	1423
FBgn0001285	1397	1223.44	0.106299	1
FBgn0083940	2585.49	2411.92	0.701919	13.018
FBgn0031633	1194.99	1021.42	85.306	670
FBgn0085212	533	359.79	11.2053	31
FBgn0003254	4015.04	3841.48	0.067708	2
FBgn0000567	5417.78	5244.21	2.66597	107.504
FBgn0029931	1167	993.436	0	0
FBgn0026391	1140	966.436	0	0
FBgn0038845	1674	1500.44	0.086675	1
FBgn0034136	3040	2866.44	0.226849	5
FBgn0052772	2405.72	2232.15	19.5211	335.058
FBgn0016977	18287.4	18113.9	47.6873	6642.08
FBgn0033461	1783.77	1610.21	0.009501	0.118
FBgn0042207	1188	1014.44	1.66659	13
FBgn0263036	853	679.632	0	0
FBgn0050381	1177.77	1004.2	15.792	121.941
FBgn0036925	1917	1743.44	0	0
FBgn0050016	446	272.847	0	0
FBgn0011762	1569	1395.44	10.904	117
FBgn0263326	428	254.867	0	0
FBgn0028879	5770.6	5597.03	0.04647	2.001
FBgn0031905	2252	2078.44	0.062571	1
FBgn0003373	1109	935.436	0	0
FBgn0038482	925	751.614	0.346055	2
FBgn0035960	1306	1132.44	3.21554	28
FBgn0013749	731.721	558.418	49.1397	211
FBgn0001991	8884.9	8711.34	0.104502	6.999
FBgn0039463	1587	1413.44	0	0
FBgn0053710	715	541.706	0	0
FBgn0261531	429	255.858	0	0
FBgn0039205	563.731	390.513	15.9851	48
FBgn0087002	10625.6	10452.1	2.87042	230.694
FBgn0032284	538	364.788	0	0
FBgn0000053	3012.31	2838.75	86.4813	1887.73
FBgn0260003	8910.84	8737.28	38.4724	2584.73
FBgn0040648	561	387.784	0	0
FBgn0031320	1667	1493.44	15.3972	176.815
FBgn0027364	1637.5	1463.94	0	0
FBgn0051128	860	686.625	0	0
FBgn0032261	740.739	567.434	26.5789	115.969
FBgn0039304	1402	1228.44	30.1719	285
FBgn0037829	1685	1511.44	0	0
FBgn0038810	2149	1975.44	43.2526	657
FBgn0085443	4843.46	4669.9	60.0402	2155.95
FBgn0062412	953	779.607	0.667259	4
FBgn0028938	2378.18	2204.61	0.05899	1
FBgn0033480	460.061	286.9	75.2469	166
FBgn0033972	1186	1012.44	42.0039	327
FBgn0028844	641	467.73	0	0
FBgn0029172	1312	1138.44	0	0
FBgn0039797	1848.8	1675.23	11.6446	150
FBgn0035555	1645	1471.44	0	0
FBgn0034215	1243.52	1069.96	35.3701	291
FBgn0001090	2054.05	1880.49	2.59713	37.554
FBgn0034853	4537	4363.44	13.5312	454
FBgn0035955	1104	930.436	0	0
FBgn0052183	2778	2604.44	0.299604	6
FBgn0264363	414	240.869	0	0
FBgn0261434	1567	1393.44	0.09333	1
FBgn0011659	2070.36	1896.79	27.0824	395
FBgn0040230	3499.04	3325.48	19.5536	500
FBgn0033999	1444.5	1270.94	0	0
FBgn0030596	1979	1805.44	0.792356	11
FBgn0263084	338	164.93	0	0
FBgn0265146	342.5	169.431	0	0
FBgn0260962	3881	3707.44	69.4196	1979
FBgn0033990	1270.33	1096.77	13.1619	111
FBgn0032877	1065.58	892.019	17.4951	120
FBgn0053511	1248	1074.44	0.12104	1
FBgn0013683	291	117.956	4.41011	4
FBgn0030300	2632.9	2459.34	3.38432	64
FBgn0053285	767	593.685	0	0
FBgn0050484	3274	3100.44	0.29362	7
FBgn0032321	1237.85	1064.29	43.8678	359
FBgn0030898	947	773.61	0	0
FBgn0000464	7779.28	7605.71	19.0521	1114.23
FBgn0262036	817	643.659	0	0
FBgn0029174	1497.95	1324.39	158.587	1615
FBgn0035987	1481.6	1308.04	62.878	632.424
FBgn0031092	1131	957.436	55.9625	412
FBgn0261287	877.45	704.07	0.738847	4.001
FBgn0035522	4187	4013.44	0	0
FBgn0032161	1099.55	925.984	4.77513	34
FBgn0002673	1884.56	1711	4.33246	57
FBgn0267648	4516	4342.44	0.46828	15.636
FBgn0033925	1328	1154.44	18.0244	160
FBgn0262509	7023.56	6849.99	3.47433	183.001
FBgn0266101	3652.08	3478.51	4.55745	121.9
FBgn0261599	509.917	336.719	4637.03	12006
FBgn0010774	1328	1154.44	133.781	1187.56
FBgn0261710	8211.93	8038.36	179.657	11104.6
FBgn0267728	1968	1794.44	0.072474	1
FBgn0036569	2900	2726.44	6.53484	137
FBgn0037010	1910.02	1736.46	48.3814	646
FBgn0052170	2064	1890.44	3.30209	48
FBgn0034443	497	323.81	55.0224	137
FBgn0261930	3208.33	3034.76	0.085706	2
FBgn0032880	2629.41	2455.85	140.861	2660
FBgn0030981	787	613.674	0	0
FBgn0031347	2227	2053.44	0.189998	3
FBgn0005677	4952.42	4778.86	0.192269	7.064
FBgn0036877	1652	1478.44	0.263893	3
FBgn0039873	1996	1822.44	0.214081	3
FBgn0015904	2929.95	2756.38	0.047295	1.002
FBgn0026190	1882	1708.44	0	0
FBgn0015381	3268.03	3094.47	0.060377	1.437
FBgn0031623	591	417.773	0.622587	2
FBgn0022069	2882	2708.44	35.1962	733
FBgn0267650	2367	2193.44	0.949226	16.01
FBgn0000253	1176.03	1002.58	920.46	7096
FBgn0013435	1251	1077.44	11.4668	95
FBgn0038693	8749.92	8576.36	0.563272	37.145
FBgn0263398	1607.66	1434.1	26.117	288
FBgn0266170	1873	1699.44	0.266985	3.489
FBgn0033192	8036.42	7862.85	5.70622	345
FBgn0262873	378	204.913	0	0
FBgn0004650	6581	6407.44	1.2381	61
FBgn0030665	1765.82	1592.25	0.492204	6.026
FBgn0052783	3306	3132.44	0.827054	19.921
FBgn0025638	723.291	549.988	103.569	437.999
FBgn0262786	583	409.776	0	0
FBgn0040600	1073.69	900.285	72.516	502
FBgn0020642	505	331.808	0	0
FBgn0031232	1273.58	1100.01	0.591128	5
FBgn0263144	4935.31	4761.74	62.2427	2279
FBgn0261349	1558	1384.44	1.71257	18.231
FBgn0040104	974	800.584	0.324887	2
FBgn0035528	858	684.626	140.568	740
FBgn0259227	5541	5367.44	61.8819	2554
FBgn0031733	2397	2223.44	0.05849	1
FBgn0032224	1356.13	1182.57	21.8845	199
FBgn0011555	1047	873.436	0	0
FBgn0260396	457	283.84	0	0
FBgn0001565	1967.96	1794.4	112.337	1550
FBgn0000022	917	743.614	0	0
FBgn0086758	5526.81	5353.25	98.4364	4051.94
FBgn0085224	1184	1010.44	9.94317	77.255
FBgn0029854	585.939	412.713	94.5328	300
FBgn0037534	1974	1800.44	0.438346	6.069
FBgn0020379	4448.08	4274.52	11.9952	394.261
FBgn0033593	450	276.844	0	0
FBgn0039137	2649.4	2475.83	8.98224	171
FBgn0039048	2959	2785.44	0.093687	2.007
FBgn0021818	5416.37	5242.81	30.3033	1221.64
FBgn0023519	872.454	699.073	87.4444	470.051
FBgn0029903	5820.68	5647.12	70.5851	3065
FBgn0011740	4000.57	3827	17.7727	523
FBgn0050101	1545	1371.44	0.284483	3
FBgn0030660	1723.37	1549.81	12.0835	144
FBgn0038087	2514.33	2340.77	0	0
FBgn0262127	5081.06	4907.49	53.8262	2031.16
FBgn0044817	563	389.783	0	0
FBgn0010620	1717	1543.44	1.6852	20
FBgn0032205	861	687.625	10.4021	55
FBgn0026376	4531.15	4357.59	17.5784	589.001
FBgn0025724	3066	2892.44	143.789	3198
FBgn0036335	602	428.77	29.1177	96
FBgn0012042	790	616.671	3.17561	15.058
FBgn0029885	851	677.633	47.0198	245
FBgn0051735	1370.5	1196.94	0	0
FBgn0035243	726	552.702	57.6481	245
FBgn0041789	2136.49	1962.93	189.907	2866.39
FBgn0003356	862	688.625	0	0
FBgn0264487	604	430.769	0.301902	1
FBgn0038377	1199	1025.44	0	0
FBgn0026196	1813	1639.44	115.737	1459
FBgn0266918	2356	2182.44	81.6969	1371
FBgn0027615	1626.4	1452.83	17.5449	196
FBgn0005590	1459.85	1286.29	0.000343	0.004
FBgn0035162	4243	4069.43	374.002	11703
FBgn0038756	405.5	232.377	0	0
FBgn0259166	3602.12	3428.55	26.5899	701
FBgn0038833	681	507.716	0	0
FBgn0031803	1515	1341.44	0	0
FBgn0003139	1649.33	1475.77	45.7361	518.999
FBgn0010583	3103.03	2929.47	49.3213	1111
FBgn0042696	4636.23	4462.66	0.380181	13.046
FBgn0036159	1354.78	1181.22	25.9832	236
FBgn0034400	8510.3	8336.73	54.3023	3481
FBgn0261597	640.792	467.522	8979.83	32282
FBgn0263346	6089.37	5915.8	31.6547	1439.93
FBgn0030104	756	582.691	0	0
FBgn0033096	1290	1116.44	0.34946	3
FBgn0038596	494	320.812	0	0
FBgn0033900	1963.34	1789.78	7.94428	109.331
FBgn0020646	263	89.978	0	0
FBgn0052971	759.101	585.787	0.444017	2
FBgn0263750	1893.12	1719.56	7.83002	103.531
FBgn0031356	2357	2183.44	60.5746	1017
FBgn0033932	2475	2301.44	0.056508	1
FBgn0040754	423	249.863	64.2059	123.358
FBgn0036490	743	569.695	0	0
FBgn0032235	1649	1475.44	1.72433	19.563
FBgn0085332	420	246.865	0	0
FBgn0034117	1725.18	1551.61	51.7982	618
FBgn0021767	3216.7	3043.13	0.384783	9.003
FBgn0263606	927	753.614	5.69476	33
FBgn0039210	2094	1920.44	12.6634	187
FBgn0283728	923.018	749.632	7.80682	45
FBgn0032341	4742.65	4569.08	27.4099	963
FBgn0036915	2133.3	1959.74	31.8214	479.52
FBgn0002873	7234.76	7061.19	29.597	1607
FBgn0033216	1189	1015.44	0	0
FBgn0053858	1023	849.436	0.250105	1.634
FBgn0029708	3433.27	3259.71	0.079792	2
FBgn0265199	549	375.786	0	0
FBgn0037662	1525	1351.44	0.577385	6
FBgn0013347	617	443.758	136.861	467
FBgn0259740	538.649	365.441	194.306	546
FBgn0033131	626	452.743	0.287249	1
FBgn0051146	5835.72	5662.16	0.482333	21
FBgn0031910	1321	1147.44	0.340019	3
FBgn0285910	1792	1618.44	137.729	1714
FBgn0038612	857	683.628	13.1262	69
FBgn0015331	1995	1821.44	43.768	613
FBgn0000439	2739	2565.44	0	0
FBgn0030670	1380.88	1207.32	43.3026	402
FBgn0000394	1614.19	1440.62	39.5412	438.015
FBgn0266667	2284	2110.44	21.8022	353.805
FBgn0050360	2063.15	1889.59	0.137649	2
FBgn0001612	3571	3397.44	22.8075	595.825
FBgn0039591	2274	2100.44	0	0
FBgn0031900	2185	2011.44	0	0
FBgn0083953	428	254.859	53.5796	105
FBgn0020909	1301	1127.44	37.7195	327
FBgn0034242	879.498	706.117	40.5888	220.38
FBgn0037153	4049.08	3875.51	5.06863	151.046
FBgn0034232	692	518.714	28.3309	113
FBgn0031094	1094	920.436	24.5713	173.905
FBgn0040366	1567.2	1393.64	3.26609	35
FBgn0035006	1766	1592.44	0	0
FBgn0036376	2782.17	2608.6	77.6729	1558
FBgn0033041	1280	1106.44	0	0
FBgn0029818	2388	2214.44	55.322	942
FBgn0031299	3020.93	2847.37	1.13673	24.888
FBgn0014031	1410	1236.44	3.78652	36
FBgn0051677	662	488.72	0	0
FBgn0030174	2863.22	2689.65	0.533626	11.036
FBgn0262536	624	450.744	0	0
FBgn0085569	483	309.821	0.839517	2
FBgn0034598	4417.75	4244.19	53.3782	1742
FBgn0267691	590	416.774	0.31204	1
FBgn0011289	1593.96	1420.4	123.696	1351
FBgn0033717	2089.28	1915.72	272.086	4008
FBgn0026401	6596.87	6423.3	27.3936	1353
FBgn0028572	2350.6	2177.04	16.9056	283
FBgn0040337	1412	1238.44	15.6467	149
FBgn0037422	1518	1344.44	0	0
FBgn0040394	1936	1762.44	75.9189	1028.85
FBgn0261401	1872	1698.44	0	0
FBgn0031082	1129	955.436	0	0
FBgn0031980	457.317	284.157	6923.62	15128
FBgn0016053	1211	1037.44	0.066656	0.532
FBgn0033669	1140.01	966.442	103.885	772.001
FBgn0262982	584	410.776	0.316596	1
FBgn0035763	2348.58	2175.01	57.2814	958
FBgn0086611	543	369.787	0.351689	1
FBgn0250823	2988.31	2814.74	79.1459	1713
FBgn0011606	4142.47	3968.9	52.0343	1588
FBgn0037174	1383.33	1209.77	0	0
FBgn0032782	1604	1430.44	18.5469	204
FBgn0032507	1191	1017.44	0	0
FBgn0053533	553.168	379.953	0.342279	1
FBgn0267383	660	486.721	0	0
FBgn0020622	3500.94	3327.38	23.6072	604
FBgn0030013	1214.28	1040.72	37.7383	302
FBgn0036550	1004	830.436	0.156604	1
FBgn0283478	1584.49	1410.93	148.675	1613
FBgn0034769	691	517.714	0	0
FBgn0052010	4300.35	4126.79	0.736606	23.375
FBgn0027948	7409.44	7235.88	113.283	6302.99
FBgn0260407	707	533.709	32.4901	133.336
FBgn0037485	1894	1720.44	0	0
FBgn0036547	1245.71	1072.14	2.54728	21
FBgn0001320	2005.5	1831.94	0	0
FBgn0266582	976	802.583	138.381	854
FBgn0085423	6024.09	5850.53	34.2545	1541
FBgn0022710	7243.82	7070.25	1.56378	85.017
FBgn0031149	2678.52	2504.95	204.168	3932.57
FBgn0036848	1233	1059.44	41.4908	338
FBgn0000181	1035.33	861.887	1380.75	9150.73
FBgn0037722	1295	1121.44	21.338	184
FBgn0034177	1482	1308.44	7.25572	73
FBgn0030608	2460.51	2286.94	0.113732	2
FBgn0038925	1191.23	1017.66	62.4906	489
FBgn0032773	1967.44	1793.88	144.993	2000
FBgn0043539	565	391.789	0	0
FBgn0024182	5450	5276.44	30.8827	1252.98
FBgn0030420	2847.12	2673.55	29.8007	612.639
FBgn0031365	534	360.79	0.360459	1
FBgn0050046	2658.57	2485	38.4654	735
FBgn0029835	3520.33	3346.77	0	0
FBgn0003074	2291.51	2117.94	133.922	2181
FBgn0001147	2237	2063.44	0	0
FBgn0053914	2059.95	1886.4	1.172	17
FBgn0028416	242	69.002	0	0
FBgn0035273	1242	1068.44	0.486879	4
FBgn0001987	4080.1	3906.54	15.1138	454
FBgn0260997	1158	984.436	1.22749	9.292
FBgn0030376	5847.5	5673.94	0.02292	1
FBgn0030271	671.226	497.944	6.79051	26
FBgn0032243	3790.78	3617.22	8.66468	241
FBgn0038568	771	597.684	0	0
FBgn0033377	2443	2269.44	87.2754	1523
FBgn0038536	1046	872.436	69.9116	469
FBgn0028948	942	768.611	0	0
FBgn0261283	3819.77	3646.2	427.614	11989
FBgn0038402	1345.69	1172.12	0.023383	0.21
FBgn0000564	702	528.712	0	0
FBgn0036324	1416.6	1243.04	0.732358	7
FBgn0036759	1055.25	881.687	3.43461	23.285
FBgn0250874	1732.09	1558.53	160.964	1929
FBgn0035743	550.5	377.295	0	0
FBgn0001942	1575.02	1401.45	3778.57	40719
FBgn0037469	914	740.614	27.3932	156
FBgn0283477	1496.5	1322.93	178.259	1813.34
FBgn0001255	1094	920.436	2.26066	16
FBgn0031157	1242.33	1068.76	39.4252	324
FBgn0031461	2710.72	2537.16	27.2181	531
FBgn0038124	920	746.614	0	0
FBgn0041184	3478.53	3304.97	21.9572	558
FBgn0039835	704	530.71	31.1212	127
FBgn0025837	1986	1812.44	0	0
FBgn0028884	905	731.616	0	0
FBgn0030836	1571	1397.44	0.191738	2.06
FBgn0030025	746	572.694	49.2773	217
FBgn0039315	1334	1160.44	0.11207	1
FBgn0053517	5583.86	5410.3	0.194839	8.105
FBgn0030163	1182.67	1009.1	0	0
FBgn0014135	3969.55	3795.98	3.59729	105
FBgn0283678	1211	1037.44	0	0
FBgn0010263	3549.42	3375.86	0.500806	12.999
FBgn0033748	1795.12	1621.56	1.99857	24.92
FBgn0030893	2503.56	2330	90.8674	1628
FBgn0262955	3781.47	3607.91	61.5302	1707
FBgn0051184	493.447	320.26	98.6228	242.868
FBgn0005633	1128	954.436	0	0
FBgn0262855	665	491.72	0	0
FBgn0027553	2226	2052.44	19.3893	306
FBgn0038700	1577.5	1403.94	0	0
FBgn0020305	1185	1011.44	50.0174	389
FBgn0283432	2188	2014.44	0.535385	8.293
FBgn0053872	595	421.771	0.110901	0.36
FBgn0027616	2754.12	2580.56	69.0929	1371
FBgn0036367	918	744.614	0.174654	1
FBgn0037794	2006	1832.44	10.7876	152
FBgn0052024	743	569.695	2.05452	9
FBgn0033027	751.756	578.446	3.82204	17
FBgn0032740	612.75	439.504	0	0
FBgn0261397	6199.6	6026.04	29.0111	1344.27
FBgn0031104	591	417.773	0.311293	1
FBgn0264326	6849	6675.44	30.1579	1548
FBgn0262150	1308.5	1134.94	0	0
FBgn0039670	770	596.684	0	0
FBgn0031001	3864.46	3690.9	0.211412	6
FBgn0262845	370	196.916	0	0
FBgn0037553	2015.2	1841.63	10.0276	142
FBgn0039310	1345	1171.44	0	0
FBgn0031520	1836.5	1662.94	0	0
FBgn0013674	1536	1362.44	256.676	2689
FBgn0263027	1272	1098.44	0.86112	7.273
FBgn0037672	1411.69	1238.13	12.2894	117
FBgn0260446	5282	5108.44	0	0
FBgn0030554	1718.34	1544.77	17.0899	203
FBgn0015376	3236	3062.44	8.79049	207
FBgn0040252	1832.66	1659.09	1.7245	22
FBgn0032819	1921	1747.44	16.1498	217
FBgn0005558	3125.07	2951.5	0.925307	21
FBgn0040099	1079.94	906.38	31.7294	221.138
FBgn0263667	4605.55	4431.98	15.7575	537
FBgn0051950	485.229	312.049	40.4258	97
FBgn0034618	4987.23	4813.67	40.3198	1492.4
FBgn0035721	872.446	699.085	24.2698	130.462
FBgn0265266	467	293.836	0	0
FBgn0001323	3876.44	3702.88	0.037298	1.062
FBgn0085191	1705	1531.44	0.08492	1
FBgn0270925	3929.58	3756.01	0.069249	2
FBgn0034407	449	275.845	13.2009	28
FBgn0010422	1405.89	1232.32	69.3103	656.769
FBgn0033347	1371.21	1197.65	0.977292	9
FBgn0038186	688	514.714	0	0
FBgn0011701	2996	2822.44	0.277051	6.013
FBgn0260817	2221	2047.44	19.0984	300.676
FBgn0260861	765	591.685	31.8704	145
FBgn0031424	5688	5514.44	0	0
FBgn0033846	3460.25	3286.69	16.421	415
